,model,mse,rmse,mae,r2,mape,time
29,LassoReg,0.006811647810315287,0.08253270751838501,0.03686945118234453,-6.770724205740208e-07,0.0995919398747529,0.05224150000140071
30,LinearReg,0.007160836818458405,0.08462172781536906,0.04867838834310493,-0.051264226553144665,0.12186463975617332,0.018242600024677813
31,PLS,0.007161896950846296,0.08462799153262646,0.04868795915709793,-0.05141986189061365,0.12186522463556733,0.09863820002647117
32,PCR,0.00716191528816986,0.0846280998733273,0.04868812692860717,-0.05142255394641149,0.12186524771842917,0.07461770001100376
33,RidgeReg,0.007160794552418121,0.08462147807984756,0.04867556192574652,-0.05125802158335202,0.1218539052553208,0.007269199995789677
34,RF,0.00854212411176243,0.09242361230639295,0.060254342242611655,-0.25404749823724293,0.14497595915675043,18.620319599984214
35,XGBoost,0.010614051222352315,0.10302451757883807,0.06959461861826766,-0.5582218435838922,0.1667326847190701,1.4744343999773264
36,AdaBoost,0.007137515763643068,0.08448381953748935,0.049102051028197195,-0.047840521855720075,0.12409650532303038,2.5642859999788925
37,Bagging,0.009340905861343276,0.09664836191753731,0.06377709943567679,-0.3713146137220298,0.15172548293215668,3.737416200048756
38,BayesRidge,0.007154652759288174,0.0845851804945061,0.04857475435664088,-0.05035636056689663,0.1216533216908637,0.03143039997667074
39,Boosting,0.00786338682894722,0.08867573979926652,0.05304636012508184,-0.15440380536433018,0.13089453395853817,10.723434299987275
40,DecisionTree,0.007307585206542829,0.08548441499210736,0.04748713048164099,-0.07280798388327003,0.12034177089623323,0.05174059997079894
41,LassoReg,0.006811647810315287,0.08253270751838501,0.03686945118234453,-6.770724205740208e-07,0.0995919398747529,0.012536399997770786
42,LinearReg,0.007160836818458405,0.08462172781536906,0.04867838834310493,-0.051264226553144665,0.12186463975617332,0.00785250001354143
43,PLS,0.007161896950846296,0.08462799153262646,0.04868795915709793,-0.05141986189061365,0.12186522463556733,0.06720900000073016
44,PCR,0.00716191528816986,0.0846280998733273,0.04868812692860717,-0.05142255394641149,0.12186524771842917,0.02707469998858869
45,RidgeReg,0.007160794552418121,0.08462147807984756,0.04867556192574652,-0.05125802158335202,0.1218539052553208,0.011027799977455288
46,RF,0.008636945846949119,0.09293517012923104,0.060222239056850035,-0.2679680358264407,0.14520843676596898,14.742738800006919
47,XGBoost,0.010614051222352315,0.10302451757883807,0.06959461861826766,-0.5582218435838922,0.1667326847190701,0.3612214000313543
48,AdaBoost,0.007516214081928669,0.08669610188427544,0.05221891491177017,-0.10343625804723344,0.12987544518007213,0.879322599968873
49,Bagging,0.009795723601863466,0.09897334793702528,0.06695615545842443,-0.43808524854198927,0.1579674244312894,1.1114139999845065
50,BayesRidge,0.007154652759288174,0.0845851804945061,0.04857475435664088,-0.05035636056689663,0.1216533216908637,0.07179090002318844
51,Boosting,0.0078142846616743,0.08839844264281074,0.05264307178988594,-0.14719524116870564,0.12995751147063342,3.2932734999922104
52,DecisionTree,0.007307585206542831,0.08548441499210736,0.04748713048164109,-0.07280798388327026,0.12034177089623349,0.020591699983924627
53,LassoReg,0.006811647810315287,0.08253270751838501,0.03686945118234453,-6.770724205740208e-07,0.0995919398747529,0.005701799993403256
54,LinearReg,0.007160836818458405,0.08462172781536906,0.04867838834310493,-0.051264226553144665,0.12186463975617332,0.005507799971383065
55,PLS,0.007161896950846296,0.08462799153262646,0.04868795915709793,-0.05141986189061365,0.12186522463556733,0.016044699994381517
56,PCR,0.00716191528816986,0.0846280998733273,0.04868812692860717,-0.05142255394641149,0.12186524771842917,0.0067257999908179045
57,RidgeReg,0.007160794552418121,0.08462147807984756,0.04867556192574652,-0.05125802158335202,0.1218539052553208,0.002707500010728836
58,RF,0.0087058512810658,0.09330515141762431,0.05954704836924579,-0.2780838672213495,0.14307634123619947,7.990763399982825
59,XGBoost,0.010614051222352315,0.10302451757883807,0.06959461861826766,-0.5582218435838922,0.1667326847190701,0.4925312999985181
60,AdaBoost,0.007367857948945899,0.08583622748551976,0.0508266436788759,-0.08165647178083946,0.1267858854285126,0.6436972999945283
61,Bagging,0.009836705104275317,0.09918016487320092,0.06761119503622381,-0.4441016385992136,0.15886264062002722,2.556213200034108
62,BayesRidge,0.007154652759288174,0.0845851804945061,0.04857475435664088,-0.05035636056689663,0.1216533216908637,0.028180799970868975
63,Boosting,0.007809013272394757,0.08836862153725585,0.052222171283663896,-0.14642136192605415,0.12979828015619244,6.041032100038137
64,DecisionTree,0.007307585206542783,0.08548441499210709,0.047487130481639155,-0.07280798388326315,0.120341770896229,0.03251689998432994
65,LassoReg,0.006811647810315287,0.08253270751838501,0.03686945118234453,-6.770724205740208e-07,0.0995919398747529,0.006890499964356422
66,LinearReg,0.007160836818458405,0.08462172781536906,0.04867838834310493,-0.051264226553144665,0.12186463975617332,0.013226700015366077
67,PLS,0.007161896950846296,0.08462799153262646,0.04868795915709793,-0.05141986189061365,0.12186522463556733,0.02452780003659427
68,PCR,0.00716191528816986,0.0846280998733273,0.04868812692860717,-0.05142255394641149,0.12186524771842917,0.011908499989658594
69,RidgeReg,0.007160794552418121,0.08462147807984756,0.04867556192574652,-0.05125802158335202,0.1218539052553208,0.004744699981529266
70,RF,0.008708478018578074,0.09331922641437869,0.06042596466807083,-0.27846949186958625,0.1453984373796733,13.759163299982902
71,XGBoost,0.010614051222352315,0.10302451757883807,0.06959461861826766,-0.5582218435838922,0.1667326847190701,0.3674580000224523
72,AdaBoost,0.00739546364152806,0.08599688158025301,0.05120441198893882,-0.0857091932429519,0.1278698096825852,0.608902300009504
73,Bagging,0.009638492180474804,0.09817582278990486,0.06708632477760698,-0.4150025037753533,0.15931779511493724,1.1697888000053354
74,BayesRidge,0.007154652759288174,0.0845851804945061,0.04857475435664088,-0.05035636056689663,0.1216533216908637,0.006940999999642372
75,Boosting,0.007614636146654259,0.08726188255277478,0.05117774780348751,-0.11788535085197438,0.127577786447005,3.757040099997539
76,DecisionTree,0.007307585206542953,0.08548441499210808,0.04748713048164592,-0.07280798388328802,0.12034177089624463,0.018915400025434792
77,LassoReg,0.006811647810315287,0.08253270751838501,0.03686945118234453,-6.770724205740208e-07,0.0995919398747529,0.003177400038111955
78,LinearReg,0.007160836818458405,0.08462172781536906,0.04867838834310493,-0.051264226553144665,0.12186463975617332,0.0026230000075884163
79,PLS,0.007161896950846296,0.08462799153262646,0.04868795915709793,-0.05141986189061365,0.12186522463556733,0.01723549998132512
80,PCR,0.00716191528816986,0.0846280998733273,0.04868812692860717,-0.05142255394641149,0.12186524771842917,0.00838730001123622
81,RidgeReg,0.007160794552418121,0.08462147807984756,0.04867556192574652,-0.05125802158335202,0.1218539052553208,0.0059634000062942505
82,RF,0.008576868335407222,0.09261138340078515,0.059648008924456035,-0.2591482092746711,0.14380725341866432,10.931252299982589
83,XGBoost,0.010614051222352315,0.10302451757883807,0.06959461861826766,-0.5582218435838922,0.1667326847190701,0.704125499993097
84,AdaBoost,0.00737541669442848,0.08588024624107968,0.050564237655880945,-0.08276615196555981,0.1266840357189783,1.6832031999947503
85,Bagging,0.009123874878797988,0.09551897653763879,0.06238327246473419,-0.3394528475922076,0.15052080667057535,2.6814925000071526
86,BayesRidge,0.007154652759288174,0.0845851804945061,0.04857475435664088,-0.05035636056689663,0.1216533216908637,0.034215399995446205
87,Boosting,0.007701942976308508,0.08776071431061,0.052030674346832506,-0.13070264428794443,0.12864171834723148,4.237176300026476
88,DecisionTree,0.007307585206542823,0.08548441499210732,0.04748713048164082,-0.07280798388326915,0.12034177089623285,0.01332720002392307
89,LassoReg,0.006811647810315287,0.08253270751838501,0.03686945118234453,-6.770724205740208e-07,0.0995919398747529,0.0038238000124692917
90,LinearReg,0.007160836818458405,0.08462172781536906,0.04867838834310493,-0.051264226553144665,0.12186463975617332,0.0023795999586582184
91,PLS,0.007161896950846296,0.08462799153262646,0.04868795915709793,-0.05141986189061365,0.12186522463556733,0.012450399983208627
92,PCR,0.00716191528816986,0.0846280998733273,0.04868812692860717,-0.05142255394641149,0.12186524771842917,0.006516700028441846
93,RidgeReg,0.007160794552418121,0.08462147807984756,0.04867556192574652,-0.05125802158335202,0.1218539052553208,0.002765399985946715
94,RF,0.008383012427037036,0.09155879218860981,0.058478371067754754,-0.23068871679605096,0.14128924365616485,7.165722900012042
95,XGBoost,0.010614051222352315,0.10302451757883807,0.06959461861826766,-0.5582218435838922,0.1667326847190701,0.267451899999287
96,AdaBoost,0.007613615313571352,0.08725603310700844,0.0533591063322,-0.11773548494543995,0.1324398696570774,0.8250548999640159
97,Bagging,0.009039406031547627,0.09507579098565327,0.06341130126455724,-0.3270521911293218,0.15078325825042066,1.0905562999541871
98,BayesRidge,0.007154652759288174,0.0845851804945061,0.04857475435664088,-0.05035636056689663,0.1216533216908637,0.013927699998021126
99,Boosting,0.00769593583756545,0.0877264831026837,0.051582755346035916,-0.12982075153928707,0.12839330482452796,2.600360299984459
100,DecisionTree,0.007307585206542798,0.08548441499210717,0.04748713048163981,-0.07280798388326537,0.1203417708962305,0.014819999982137233
101,LassoReg,0.006811647810315287,0.08253270751838501,0.03686945118234453,-6.770724205740208e-07,0.0995919398747529,0.0028132000006735325
102,LinearReg,0.007160836818458405,0.08462172781536906,0.04867838834310493,-0.051264226553144665,0.12186463975617332,0.0029291000100784004
103,PLS,0.007161896950846296,0.08462799153262646,0.04868795915709793,-0.05141986189061365,0.12186522463556733,0.014556300011463463
104,PCR,0.00716191528816986,0.0846280998733273,0.04868812692860717,-0.05142255394641149,0.12186524771842917,0.006025100010447204
105,RidgeReg,0.007160794552418121,0.08462147807984756,0.04867556192574652,-0.05125802158335202,0.1218539052553208,0.0022624999983236194
106,RF,0.008363063464686358,0.0914497865754008,0.058597284132551546,-0.22776006041024077,0.14118913315639028,7.095353299984708
107,XGBoost,0.010614051222352315,0.10302451757883807,0.06959461861826766,-0.5582218435838922,0.1667326847190701,0.2589284999994561
108,AdaBoost,0.007387312249458927,0.08594947498070553,0.049643160570245405,-0.08451250812134692,0.12454773983571127,0.3484393000253476
109,Bagging,0.009212935839121028,0.09598403950199756,0.0642051218679935,-0.3525276604868042,0.15256019216590913,0.7463327000150457
110,BayesRidge,0.007154652759288174,0.0845851804945061,0.04857475435664088,-0.05035636056689663,0.1216533216908637,0.016267400002107024
111,Boosting,0.007718486202188114,0.08785491564043593,0.052232585563341906,-0.13313131317119398,0.12911918506099884,3.021240099973511
