,model,mse,rmse,mae,r2,mape,time,i,train,test
511,LinearReg,0.007062134955094104,0.08403650965559019,0.04905300981345097,-0.03324512508045285,0.11514745090444252,0.031855400011409074,2,9463,3153
512,BayesRidge,0.007051303026867507,0.08397203717230818,0.04892515567963433,-0.031660329957374556,0.11496293829635182,0.03155359998345375,2,9463,3153
513,RidgeReg,0.007057173848474391,0.08400698690272371,0.048990941947639394,-0.0325192766985658,0.11506200313513229,0.006647000031080097,2,9463,3153
514,PLS,0.007062249998934604,0.08403719414006279,0.048815423572536105,-0.03326195688671585,0.11473624188634823,0.011770299985073507,2,9463,3153
515,XGBoost,0.009086758536757496,0.09532449075005592,0.05954247306686275,-0.3294632601314773,0.14093957103089352,18.794611799996346,2,9463,3153
516,AdaBoost,0.007043284978361164,0.08392428122040227,0.05164969327814273,-0.12286698355989789,0.12338050133146018,0.9046302000060678,3,12616,3153
517,Boosting,0.006879759381225449,0.08294431494216736,0.051122367570142574,-0.09679711778636557,0.11887653715139544,5.880977699998766,3,12616,3153
518,DecisionTree,0.006265264266767772,0.07915342233136716,0.03502938985229039,0.001168004696003977,0.09443402169468837,0.033323700015898794,3,12616,3153
519,LassoReg,0.0062726966038362504,0.0792003573466449,0.033583635155147847,-1.6886435126206578e-05,0.09110635091627331,0.006634499994106591,3,12616,3153
520,PCR,0.006128940829209313,0.0782875521983496,0.038812747745378226,0.022901199872695677,0.10015420016116822,0.0482819999451749,3,12616,3153
521,Bagging,0.008885989962977086,0.09426552902825659,0.06702989707484992,-0.4166379432787408,0.15193978910249747,1.68418850004673,3,12616,3153
522,RF,0.008315973394371881,0.09119195904448966,0.06474224888591931,-0.32576375787586387,0.14579665201966838,18.320715399982873,3,12616,3153
523,LinearReg,0.005925533636123715,0.07697748785277235,0.043783053917423743,0.05532913968148012,0.10927247390070671,0.024728799995500594,3,12616,3153
524,BayesRidge,0.005922274330257071,0.07695631442745339,0.043700739015408545,0.05584875048215354,0.1090637614800634,0.01335680001648143,3,12616,3153
525,RidgeReg,0.005924695001443583,0.07697204038768611,0.04376038726800043,0.05546283797659102,0.10920261736496036,0.008846900018397719,3,12616,3153
526,PLS,0.005885239902046534,0.07671531725833201,0.043268467282014285,0.06175291832718466,0.10828907864997896,0.01802219997625798,3,12616,3153
527,XGBoost,0.01007809424142655,0.10038971183057828,0.0685818837384934,-0.6066876912789783,0.15368296798910128,0.42643440002575517,3,12616,3153
528,AdaBoost,0.0070615415033116104,0.08403297866499562,0.04476064694434058,0.00048719410227127113,0.11381134520540868,0.8895243000006303,4,15769,3153
529,Boosting,0.007921573923010308,0.08900322422817225,0.059096101679953786,-0.12124450096359074,0.14811645983219643,5.445654799987096,4,15769,3153
530,DecisionTree,0.0069160165555867655,0.08316259108269033,0.03954632291974295,0.02108525314651355,0.10594264475717491,0.044451800000388175,4,15769,3153
531,LassoReg,0.0070649892310598,0.08405349029671404,0.03859851527661277,-8.081326441367054e-07,0.10262897216931839,0.03512179997051135,4,15769,3153
532,PCR,0.007060439980756125,0.0840264243006694,0.04364821134216605,0.0006431070710865017,0.11276430249884153,0.06480039999587461,4,15769,3153
533,Bagging,0.013018181783707707,0.11409724704701558,0.0886373526693698,-0.8426344157601144,0.20352218621389123,3.3783625999931246,4,15769,3153
534,RF,0.008897217432016942,0.09432506258687,0.0618695578121753,-0.25934015341933403,0.14642584293739094,20.775094099983107,4,15769,3153
535,LinearReg,0.006885791941531005,0.08298067209616349,0.042013561806823654,0.025363340131895118,0.10862356394886737,0.028811800002586097,4,15769,3153
536,BayesRidge,0.006882440113832403,0.08296047320159404,0.0419827746751977,0.02583776837201024,0.10848925096168585,0.014295600005425513,4,15769,3153
537,RidgeReg,0.0068847029673212035,0.08297411022313649,0.04200360137722054,0.025517476968374475,0.10857547314948446,0.004024099966045469,4,15769,3153
538,PLS,0.006885590586071744,0.08297945882007031,0.041909913640169785,0.025391840617231765,0.10838991813559873,0.02034380001714453,4,15769,3153
539,XGBoost,0.008756695180250386,0.09357721506996447,0.054819061993597325,-0.23945019170369597,0.12893404284919566,0.5018916999688372,4,15769,3153
540,AdaBoost,0.011028978443848725,0.10501894326191216,0.07389389145477841,-0.29014167818062697,800026406838.5585,0.3860351999755949,0,3157,3153
541,Boosting,0.009023580899945718,0.0949925307587166,0.057224118060534845,-0.05555540476621679,700715769595.4962,0.8622937999898568,0,3157,3153
542,DecisionTree,0.008133027943866923,0.09018330191264302,0.03841830275678502,0.048619201351090546,713846594801.4363,0.011318700038827956,0,3157,3153
543,LassoReg,0.008548903742933748,0.09246028197520137,0.037338129497450384,-2.8885509758103112e-05,714472575652.0319,0.00670420000096783,0,3157,3153
544,PCR,0.0076292657701329866,0.08734566829633274,0.04471182817629677,0.10754801144297255,717015243228.4938,0.020601199998054653,0,3157,3153
545,Bagging,0.009824813403938504,0.09912019675090694,0.06718240871841091,-0.14928153294544577,746901634804.2533,0.40594520000740886,0,3157,3153
546,RF,0.009493138617265705,0.09743273893956643,0.06509050178100423,-0.1104830650667723,818701934549.3228,2.8314330999855883,0,3157,3153
547,LinearReg,0.009131401660271701,0.09555836781921143,0.06427453395800846,-0.06816800142490909,835633276703.3442,0.009506899979896843,0,3157,3153
548,BayesRidge,0.006956949054728853,0.0834083272505141,0.04366515966144879,0.18619390053382923,749453297944.6818,0.004863099951762706,0,3157,3153
549,RidgeReg,0.007024793519656877,0.08381404130369134,0.04515599395789234,0.17825762862223382,762629360729.6433,0.0031968000112101436,0,3157,3153
550,PLS,0.00691153714000745,0.08313565504648081,0.042421655998588256,0.191506070121099,721471500251.6327,0.003945400007069111,0,3157,3153
551,XGBoost,0.019940584831366237,0.14121113564930435,0.09780815672989325,-1.3325985909955644,848560318893.6515,0.2268560000229627,0,3157,3153
552,AdaBoost,0.009232013530666758,0.09608336760681714,0.06357114039757683,-0.1408699721438338,1.7616935885661062,0.4591651000082493,1,6310,3153
553,Boosting,0.00868581894069386,0.0931977410707677,0.051356892936465594,-0.07337256168428818,1.6198954666696255,2.2582158999866806,1,6310,3153
554,DecisionTree,0.007882919943685885,0.08878580935986272,0.043281606893004594,0.025847760438078238,1.5853884839933416,0.01579069998115301,1,6310,3153
555,LassoReg,0.008092119929251353,0.08995621117661277,0.03905488411496622,-4.669360876841111e-06,1.5840286685223555,0.0027455000090412796,1,6310,3153
556,PCR,0.007966704826784594,0.08925639936040773,0.04417300357402013,0.015493826604535132,1.625783834280372,0.014671900018583983,1,6310,3153
557,Bagging,0.011231227302231564,0.10597748488349572,0.06590723570342288,-0.38792798958480046,1.6484169015557901,0.756054800003767,1,6310,3153
558,RF,0.011524999569677851,0.10735455076370937,0.07100885893230628,-0.42423165806023766,1.7463466939202716,9.58618420001585,1,6310,3153
559,LinearReg,0.008434040407178794,0.09183703178554278,0.052134435062723895,-0.042258377593940244,1.5886336196026816,0.016178499965462834,1,6310,3153
560,BayesRidge,0.00841012753680256,0.09170674749876674,0.052024164620788245,-0.03930328273089767,1.587826654752753,0.0338507000124082,1,6310,3153
561,RidgeReg,0.008420324697874565,0.09176232722568976,0.05206981158746886,-0.04056342330906282,1.5880232535354801,0.0057625999907031655,1,6310,3153
562,PLS,0.00843312295452194,0.09183203664583477,0.0518574981539336,-0.04214500100674279,1.5885571511497802,0.007979699992574751,1,6310,3153
563,XGBoost,0.013233905283321721,0.11503871210736724,0.08045357828667139,-0.6354141056861038,1.7505136458799004,7.522896400012542,1,6310,3153
564,AdaBoost,0.0074010476668068415,0.08602934189453527,0.051106976392691655,-0.08283068375805769,0.12256344324242226,1.0313457999727689,2,9463,3153
565,Boosting,0.007337279076625869,0.0856579189370479,0.04708997303488839,-0.07350084436009818,0.11376640576847352,2.6119111999869347,2,9463,3153
566,DecisionTree,0.007092855775939536,0.0842190938917033,0.044550388261092845,-0.03773981947228355,0.10798334206214616,0.01768310001352802,2,9463,3153
567,LassoReg,0.006835773685145451,0.08267873780571067,0.03918987698474705,-0.00012671539716602176,0.09724817409332423,0.00477970001520589,2,9463,3153
568,PCR,0.006829333231526951,0.08263977995812277,0.045435585895004085,0.0008155729259735622,0.10833757542373708,0.01977169996825978,2,9463,3153
569,Bagging,0.007821291903747274,0.08843806818190499,0.05580604222514928,-0.14431567546706559,0.13012248531329973,0.9451372000039555,2,9463,3153
570,RF,0.007604118416011234,0.0872015964074697,0.05416207912347939,-0.11254150959133113,0.12727809669921616,11.392262500012293,2,9463,3153
571,LinearReg,0.007062134955094104,0.08403650965559019,0.04905300981345097,-0.03324512508045285,0.11514745090444252,0.01647269999375567,2,9463,3153
572,BayesRidge,0.007051303026867507,0.08397203717230818,0.04892515567963433,-0.031660329957374556,0.11496293829635182,0.05370330001460388,2,9463,3153
573,RidgeReg,0.007057173848474391,0.08400698690272371,0.048990941947639394,-0.0325192766985658,0.11506200313513229,0.006423500017262995,2,9463,3153
574,PLS,0.007062249998934604,0.08403719414006279,0.048815423572536105,-0.03326195688671585,0.11473624188634823,0.03413360001286492,2,9463,3153
575,XGBoost,0.009086758536757496,0.09532449075005592,0.05954247306686275,-0.3294632601314773,0.14093957103089352,17.81761590001406,2,9463,3153
576,AdaBoost,0.007922328408410373,0.08900746265572551,0.05778651151535264,-0.2630073935745396,0.13392546589967536,1.0468479000264779,3,12616,3153
577,Boosting,0.00691818044240974,0.08317560004237866,0.05129782349284958,-0.10292234787569443,0.11914079501031868,5.199152800021693,3,12616,3153
578,DecisionTree,0.006265264266767761,0.07915342233136709,0.035029389852288914,0.0011680046960058643,0.09443402169468491,0.028825199988204986,3,12616,3153
579,LassoReg,0.0062726966038362504,0.0792003573466449,0.033583635155147847,-1.6886435126206578e-05,0.09110635091627331,0.005722500034607947,3,12616,3153
580,PCR,0.006128940829209313,0.0782875521983496,0.03881274774537823,0.022901199872695677,0.10015420016116826,0.0429355000378564,3,12616,3153
581,Bagging,0.010997065924849466,0.10486689622969426,0.07731907388813661,-0.7531936136308737,0.16950628853732266,1.6329573999973945,3,12616,3153
582,RF,0.009163792128016587,0.09572769781007265,0.06876631712441993,-0.4609262093424682,0.15297043560805965,17.649872899986804,3,12616,3153
583,LinearReg,0.005925533636123715,0.07697748785277235,0.043783053917423743,0.05532913968148012,0.10927247390070671,0.019322500040289015,3,12616,3153
584,BayesRidge,0.005922274330257071,0.07695631442745339,0.043700739015408545,0.05584875048215354,0.1090637614800634,0.010145500011276454,3,12616,3153
585,RidgeReg,0.005924695001443583,0.07697204038768611,0.04376038726800043,0.05546283797659102,0.10920261736496036,0.009235999954398721,3,12616,3153
586,PLS,0.005885239902046534,0.07671531725833201,0.043268467282014285,0.06175291832718466,0.10828907864997896,0.016413900011684746,3,12616,3153
587,XGBoost,0.01007809424142655,0.10038971183057828,0.0685818837384934,-0.6066876912789783,0.15368296798910128,0.37995349999982864,3,12616,3153
588,AdaBoost,0.007084981624939343,0.08417233289471869,0.04541110934477152,-0.002830594475156545,0.11538467128758761,0.9576864000409842,4,15769,3153
589,Boosting,0.007488550251003348,0.08653640997293191,0.05384847103427006,-0.05995296777287873,0.13635241427709038,5.781686800008174,4,15769,3153
590,DecisionTree,0.006916016555586775,0.08316259108269039,0.03954632291974197,0.021085253146512217,0.10594264475717331,0.05982759996550158,4,15769,3153
591,LassoReg,0.0070649892310598,0.08405349029671404,0.03859851527661277,-8.081326441367054e-07,0.10262897216931839,0.014690199983306229,4,15769,3153
592,PCR,0.007060439980756125,0.0840264243006694,0.04364821134216606,0.0006431070710865017,0.11276430249884153,0.07555830001365393,4,15769,3153
593,Bagging,0.008869000630300185,0.09417537167593333,0.05994672793729027,-0.25534625851067294,0.14325163439181599,3.3310271999798715,4,15769,3153
594,RF,0.00948033538771364,0.0973670138584605,0.06838016301404834,-0.3418765038457141,0.16015863993093857,20.32259980001254,4,15769,3153
595,LinearReg,0.006885791941531005,0.08298067209616349,0.042013561806823654,0.025363340131895118,0.10862356394886737,0.02675640000961721,4,15769,3153
596,BayesRidge,0.006882440113832403,0.08296047320159404,0.0419827746751977,0.02583776837201024,0.10848925096168585,0.014692199998535216,4,15769,3153
597,RidgeReg,0.0068847029673212035,0.08297411022313649,0.04200360137722054,0.025517476968374475,0.10857547314948446,0.00884510000469163,4,15769,3153
598,PLS,0.006885590586071744,0.08297945882007031,0.041909913640169785,0.025391840617231765,0.10838991813559873,0.01808730000630021,4,15769,3153
599,XGBoost,0.008756695180250386,0.09357721506996447,0.054819061993597325,-0.23945019170369597,0.12893404284919566,0.39910320000490174,4,15769,3153
600,AdaBoost,0.010006631912276475,0.10003315406542211,0.06561337798222373,-0.1705501968263039,756642865402.685,0.3279124000109732,0,3157,3153
601,Boosting,0.008744532549456643,0.09351220535019289,0.05519472099681908,-0.02291304273546091,700715769595.4922,0.8827845000196248,0,3157,3153
602,DecisionTree,0.008133027943866923,0.09018330191264302,0.03841830275678493,0.048619201351090546,713846594801.4365,0.006485500023700297,0,3157,3153
603,LassoReg,0.008548903742933748,0.09246028197520137,0.037338129497450384,-2.8885509758103112e-05,714472575652.0319,0.00226979999570176,0,3157,3153
604,PCR,0.00762926577013299,0.08734566829633277,0.04471182817629693,0.10754801144297221,717015243228.4941,0.012391900003422052,0,3157,3153
605,Bagging,0.010862471442604741,0.10422318092730015,0.07558147197360339,-0.27066411522160694,780261762188.7938,0.28075219999300316,0,3157,3153
606,RF,0.008932822948536513,0.0945136125038955,0.06258113870741673,-0.04493877183548389,784565977302.5096,2.687556900025811,0,3157,3153
607,LinearReg,0.009131401660271701,0.09555836781921143,0.06427453395800846,-0.06816800142490909,835633276703.3442,0.009600199991837144,0,3157,3153
608,BayesRidge,0.006956949054728853,0.0834083272505141,0.04366515966144879,0.18619390053382923,749453297944.6818,0.008502800017595291,0,3157,3153
609,RidgeReg,0.007024793519656877,0.08381404130369134,0.04515599395789234,0.17825762862223382,762629360729.6433,0.0032117999508045614,0,3157,3153
610,PLS,0.00691153714000745,0.08313565504648081,0.042421655998588256,0.191506070121099,721471500251.6327,0.004830499994568527,0,3157,3153
611,XGBoost,0.019940584831366237,0.14121113564930435,0.09780815672989325,-1.3325985909955644,848560318893.6515,0.2532890999573283,0,3157,3153
612,AdaBoost,0.012173901705279,0.11033540549288337,0.07795878102979219,-0.504421419362926,1.7757591141271205,0.6843595000100322,1,6310,3153
613,Boosting,0.008630828566368499,0.09290225275184935,0.05012651020265977,-0.0665769838164314,1.6178044676062981,2.71919999999227,1,6310,3153
614,DecisionTree,0.007882919943685887,0.08878580935986272,0.04328160689300334,0.025847760438077905,1.5853884839933476,0.00931179994950071,1,6310,3153
615,LassoReg,0.008092119929251353,0.08995621117661277,0.03905488411496622,-4.669360876841111e-06,1.5840286685223555,0.0027602000045590103,1,6310,3153
616,PCR,0.007966704826784592,0.08925639936040772,0.044173003574020125,0.015493826604535244,1.625783834280372,0.01679540000623092,1,6310,3153
617,Bagging,0.011242804660716206,0.10603209259802528,0.07072060494757823,-0.38935869163132564,1.7338087766582206,0.7981395000242628,1,6310,3153
618,RF,0.01064726153742768,0.10318556845522382,0.06800476714897884,-0.3157629084124549,1.7374863829093452,9.739128399989568,1,6310,3153
619,LinearReg,0.008434040407178794,0.09183703178554278,0.052134435062723895,-0.042258377593940244,1.5886336196026816,0.01379820000147447,1,6310,3153
620,BayesRidge,0.00841012753680256,0.09170674749876674,0.052024164620788245,-0.03930328273089767,1.587826654752753,0.02963930001715198,1,6310,3153
621,RidgeReg,0.008420324697874565,0.09176232722568976,0.05206981158746886,-0.04056342330906282,1.5880232535354801,0.0061935000121593475,1,6310,3153
